494;20.67;44.49;99690.72
496;20.65;44.49;99688.30
497;20.64;44.51;99691.99
499;20.65;44.53;99695.48
500;20.66;44.56;99692.57
502;20.65;44.57;99696.30
503;20.65;44.58;99690.96
505;20.64;44.62;99691.17
506;20.66;44.59;99694.46
508;20.65;44.59;99696.30
509;20.65;44.60;99698.14
511;20.65;44.58;99692.82
513;20.64;44.62;99688.50
514;20.64;44.62;99689.32
516;20.64;44.66;99689.32
517;20.64;44.67;99688.50
519;20.64;44.65;99686.66
520;20.64;44.65;99685.83
522;20.64;44.66;99689.32
523;20.64;44.67;99683.17
525;20.63;44.68;99690.35
526;20.64;44.65;99688.50
528;20.63;44.64;99687.68
529;20.62;44.63;99688.71
531;20.63;44.63;99692.20
533;20.63;44.65;99695.69
534;20.64;44.67;99691.17
536;20.62;44.70;99688.71
537;20.63;44.71;99694.86
539;20.62;44.70;99688.71
540;20.63;44.71;99686.86
542;20.62;44.68;99685.22
543;20.62;44.70;99683.38
545;20.62;44.70;99688.71
546;20.62;44.70;99687.89
548;20.62;44.74;99690.56
549;20.62;44.75;99686.04
551;20.63;44.75;99686.86
553;20.61;44.78;99687.07
554;20.62;44.78;99694.05
556;20.61;44.75;99689.74
557;20.61;44.75;99689.74
559;20.61;44.74;99681.74
560;20.61;44.74;99679.07
562;20.62;44.74;99687.89
563;20.61;44.75;99683.58
565;20.61;44.72;99679.07
566;20.61;44.69;99678.25
568;20.60;44.69;99685.42
569;20.61;44.66;99691.58
571;20.61;44.67;99684.40
573;20.60;44.66;99688.10
574;20.62;44.67;99690.56
576;20.60;44.66;99680.10
577;20.60;44.68;99685.42
579;20.60;44.68;99682.76
580;20.60;44.68;99688.10
582;20.60;44.66;99690.77
583;20.60;44.65;99685.42
585;20.59;44.64;99691.79
586;20.60;44.65;99690.77
588;20.60;44.65;99689.94
590;20.60;44.64;99692.61
591;20.59;44.64;99691.79
593;20.60;44.65;99682.76
594;20.60;44.66;99687.28
596;20.58;44.67;99682.14
597;20.59;44.67;99689.13
599;20.59;44.67;99686.46
600;20.59;44.67;99686.46
602;20.60;44.68;99681.94
603;20.59;44.68;99678.46
605;20.60;44.69;99681.94
606;20.60;44.65;99673.94
608;20.59;44.68;99683.78
610;20.59;44.69;99681.12
611;20.58;44.68;99680.30
613;20.59;44.69;99689.13
614;20.58;44.70;99690.97
616;20.58;44.70;99693.64
617;20.58;44.69;99690.15
619;20.59;44.66;99686.46
620;20.58;44.67;99698.97
622;20.59;44.67;99691.79
623;20.57;44.67;99686.66
625;20.58;44.67;99696.31
626;20.58;44.68;99688.30
628;20.58;44.67;99688.30
630;20.58;44.67;99692.82
631;20.58;44.68;99684.82
633;20.57;44.64;99685.85
634;20.57;44.67;99684.00
636;20.57;44.69;99686.66
637;20.57;44.70;99686.66
639;20.56;44.70;99685.02
640;20.56;44.69;99682.35
642;20.57;44.72;99691.17
643;20.56;44.72;99687.69
645;20.56;44.73;99684.20
646;20.56;44.74;99689.53
648;20.57;44.72;99685.85
650;20.56;44.73;99685.02
651;20.55;44.72;99685.26
653;20.56;44.73;99686.87
654;20.56;44.73;99685.02
656;20.56;44.72;99689.53
657;20.54;44.73;99689.78
659;20.56;44.72;99697.54
660;20.55;44.73;99690.60
662;20.55;44.73;99691.42
663;20.54;44.74;99681.77
665;20.55;44.73;99683.41
666;20.54;44.72;99681.77
668;20.54;44.73;99681.77
670;20.54;44.74;99678.28
671;20.54;44.74;99676.44
673;20.54;44.76;99681.77
674;20.55;44.73;99685.26
676;20.54;44.76;99681.77
677;20.54;44.73;99688.96
679;20.54;44.73;99688.96
680;20.55;44.73;99687.92
682;20.55;44.73;99686.08
683;20.55;44.72;99696.75
685;20.54;44.76;99689.78
687;20.54;44.78;99689.78
688;20.54;44.77;99692.44
690;20.54;44.84;99689.78
691;20.55;44.88;99690.60
693;20.55;44.92;99687.92
694;20.54;44.92;99684.44
696;20.54;44.92;99688.96
697;20.54;44.93;99684.44
699;20.54;44.88;99681.77
700;20.53;44.86;99692.65
702;20.53;44.84;99682.80
703;20.53;44.86;99690.80
705;20.53;44.88;99685.47
707;20.53;44.88;99680.13
708;20.54;44.85;99683.62
710;20.54;44.83;99689.78
711;20.54;44.81;99692.44
713;20.54;44.80;99675.61
714;20.54;44.81;99686.28
716;20.54;44.80;99681.77
717;20.53;44.77;99685.47
719;20.54;44.78;99678.28
720;20.54;44.77;99686.28
722;20.54;44.78;99686.28
723;20.52;44.79;99680.34
725;20.53;44.79;99681.98
0;23.76;35.06;71197.91
1;19.94;47.50;99696.25
3;19.90;45.41;99696.86
5;19.87;44.24;99695.42
6;19.88;43.93;99706.90
8;19.81;44.09;99699.75
9;19.82;44.17;99703.23
11;19.80;43.50;99703.42
12;19.76;43.36;99707.52
14;19.74;43.26;99703.44
15;19.73;43.31;99699.14
17;19.73;43.17;99701.80
18;19.71;43.08;99702.00
20;19.70;43.03;99704.87
21;19.70;42.98;99712.86
23;19.69;42.95;99713.88
25;19.68;42.93;99721.05
26;19.68;42.83;99712.24
28;19.66;42.87;99716.94
29;19.65;42.86;99710.80
31;19.64;42.82;99716.35
32;19.62;42.82;99710.41
34;19.59;42.85;99706.30
35;19.56;42.90;99711.21
37;19.53;42.92;99715.11
38;19.52;42.96;99713.47
40;19.51;43.00;99713.67
41;19.50;43.06;99715.52
43;19.50;43.07;99720.02
45;19.46;43.12;99712.39
46;19.45;43.15;99712.60
48;19.44;43.19;99716.28
49;19.42;43.24;99710.36
51;19.40;43.29;99707.07
52;19.36;43.34;99709.32
54;19.36;43.38;99703.17
55;19.34;43.44;99705.21
57;19.32;43.52;99713.42
58;19.31;43.55;99714.44
60;19.29;43.59;99719.14
61;19.27;43.63;99723.02
63;19.26;43.68;99729.36
65;19.24;43.72;99728.74
66;19.21;43.75;99718.52
68;19.20;43.81;99712.37
69;19.18;43.82;99714.41
71;19.16;43.85;99708.46
72;19.14;43.88;99705.17
74;19.13;43.94;99709.67
75;19.11;43.96;99710.92
77;19.09;44.01;99718.28
78;19.07;43.97;99712.33
80;19.05;43.99;99706.38
81;19.04;44.01;99710.07
83;19.03;44.03;99711.11
85;19.01;44.06;99707.82
86;19.00;44.09;99706.17
88;18.98;44.15;99711.70
89;18.98;44.22;99716.20
91;18.96;44.29;99708.41
92;18.95;44.34;99713.92
94;18.93;44.41;99713.33
95;18.91;44.49;99718.85
97;18.90;44.57;99719.04
98;18.88;44.65;99707.77
100;18.86;44.71;99705.31
101;18.85;44.77;99713.49
103;18.84;44.82;99714.50
105;18.82;44.86;99716.57
106;18.80;44.89;99711.44
108;18.79;44.95;99712.46
109;18.78;44.98;99715.32
111;18.74;45.03;99709.55
112;18.73;45.06;99716.71
114;18.72;45.11;99711.61
115;18.70;45.14;99713.65
117;18.68;45.19;99711.18
118;18.67;45.23;99720.17
120;18.66;45.28;99712.39
121;18.64;45.30;99717.91
123;18.61;45.34;99710.35
125;18.61;45.37;99715.66
126;18.60;45.41;99713.20
128;18.58;45.45;99715.22
129;18.57;45.44;99718.87
131;18.55;45.45;99719.07
132;18.55;45.46;99718.24
134;18.52;45.49;99714.16
135;18.52;45.53;99716.82
137;18.50;45.58;99710.88
138;18.48;45.61;99710.25
140;18.47;45.64;99708.60
141;18.47;45.66;99713.10
143;18.45;45.67;99712.46
145;18.43;45.72;99710.00
146;18.43;45.75;99709.17
148;18.41;45.78;99714.71
149;18.41;45.78;99711.24
151;18.39;45.82;99714.08
152;18.38;45.85;99713.27
154;18.36;45.89;99709.97
155;18.36;45.93;99717.13
157;18.36;45.95;99706.49
158;18.34;45.99;99713.83
160;18.32;46.02;99716.69
161;18.32;46.05;99713.24
163;18.31;46.09;99716.91
165;18.30;46.12;99710.77
166;18.29;46.17;99710.96
168;18.27;46.18;99707.67
169;18.27;46.24;99710.33
171;18.25;46.29;99701.72
172;18.24;46.32;99713.36
174;18.23;46.37;99709.07
175;18.21;46.39;99711.13
177;18.21;46.42;99713.78
178;18.20;46.47;99709.47
180;18.18;46.51;99703.53
181;18.17;46.54;99712.52
183;18.16;46.57;99706.38
185;18.16;46.60;99714.35
186;18.15;46.62;99711.89
188;18.14;46.65;99711.07
189;18.13;46.69;99720.05
191;18.12;46.74;99718.39
192;18.11;46.77;99715.96
194;18.10;46.84;99717.80
195;18.09;46.85;99715.33
197;18.08;46.88;99714.50
198;18.06;46.93;99713.05
200;18.07;46.96;99714.70
202;18.05;46.98;99714.07
203;18.03;47.03;99715.08
205;18.03;47.07;99711.60
206;18.02;47.10;99721.40
208;18.01;47.12;99717.10
209;18.00;47.16;99717.32
211;17.99;47.18;99716.50
212;17.98;47.21;99711.38
214;17.97;47.24;99721.17
215;17.96;47.27;99714.22
217;17.95;47.28;99720.54
218;17.94;47.34;99713.58
220;17.93;47.36;99719.91
222;17.93;47.40;99717.25
223;17.90;47.41;99717.66
225;17.90;47.43;99720.32
226;17.89;47.47;99718.67
228;17.88;47.51;99717.03
229;17.88;47.52;99724.17
231;17.87;47.54;99719.87
232;17.87;47.56;99723.35
234;17.86;47.58;99723.53
235;17.85;47.62;99728.03
237;17.84;47.64;99726.38
238;17.83;47.67;99735.36
240;17.82;47.69;99731.07
242;17.82;47.73;99733.71
243;17.81;47.73;99729.41
245;17.80;47.77;99725.14
246;17.80;47.80;99725.14
248;17.78;47.82;99724.50
249;17.78;47.84;99718.38
251;17.77;47.87;99722.86
252;17.76;47.89;99717.74
254;17.75;47.94;99708.95
255;17.74;47.96;99701.99
257;17.74;47.99;99709.14
258;17.73;48.01;99710.97
260;17.72;48.03;99709.32
262;17.72;48.07;99708.50
263;17.71;48.09;99712.99
265;17.70;48.11;99708.72
266;17.69;48.13;99707.07
268;17.69;48.17;99714.22
269;17.67;48.20;99714.41
271;17.67;48.20;99717.07
272;17.67;48.25;99711.75
274;17.65;48.27;99708.46
275;17.65;48.27;99713.77
277;17.64;48.29;99714.78
278;17.63;48.32;99711.30
280;17.63;48.36;99715.78
282;17.63;48.36;99726.41
283;17.62;48.38;99719.42
285;17.61;48.41;99710.63
286;17.61;48.42;99717.77
288;17.59;48.44;99714.52
289;17.59;48.48;99719.83
291;17.58;48.50;99723.49
292;17.58;48.52;99723.49
294;17.56;48.54;99720.20
295;17.56;48.57;99717.54
297;17.55;48.57;99710.58
299;17.54;48.61;99715.07
300;17.54;48.63;99716.90
302;17.53;48.66;99720.57
303;17.52;48.69;99722.40
305;17.51;48.71;99717.28
306;17.51;48.73;99715.44
308;17.50;48.75;99716.49
309;17.49;48.78;99721.98
311;17.49;48.81;99721.98
312;17.48;48.81;99722.99
314;17.48;48.85;99728.30
315;17.47;48.86;99716.03
317;17.46;48.89;99717.86
319;17.45;48.91;99720.71
320;17.45;48.92;99718.05
322;17.44;48.95;99722.53
323;17.44;48.95;99724.37
325;17.43;49.00;99725.38
326;17.43;48.99;99720.07
328;17.43;49.01;99720.07
329;17.42;49.04;99718.42
331;17.41;49.05;99717.60
332;17.40;49.06;99720.47
334;17.39;49.09;99716.99
336;17.38;49.10;99717.17
337;17.38;49.12;99714.52
339;17.37;49.15;99713.70
340;17.36;49.17;99714.71
342;17.36;49.18;99713.88
343;17.35;49.20;99715.71
345;17.35;49.22;99722.85
346;17.33;49.26;99715.08
348;17.33;49.28;99720.39
349;17.33;49.28;99727.52
351;17.30;49.31;99724.23
353;17.31;49.31;99727.71
354;17.31;49.35;99730.36
356;17.30;49.36;99724.23
357;17.30;49.36;99720.78
359;17.32;49.39;99728.53
360;17.29;49.39;99725.27
362;17.29;49.41;99727.92
363;17.28;49.42;99723.63
365;17.28;49.44;99726.28
366;17.27;49.47;99724.63
368;17.27;49.47;99721.15
369;17.26;49.50;99717.67
371;17.26;49.54;99722.16
373;17.25;49.54;99725.82
374;17.24;49.58;99718.86
376;17.23;49.60;99720.70
377;17.23;49.61;99714.57
379;17.22;49.64;99721.71
380;17.21;49.66;99728.02
382;17.21;49.67;99722.71
383;17.20;49.70;99718.41
385;17.19;49.72;99719.46
386;17.19;49.75;99727.41
388;17.19;49.77;99730.07
390;17.18;49.77;99722.28
391;17.17;49.81;99721.46
393;17.18;49.80;99722.28
394;17.17;49.82;99718.82
396;17.16;49.83;99716.35
397;17.16;49.87;99725.13
399;17.15;49.89;99717.35
400;17.15;49.90;99715.52
402;17.15;49.92;99715.52
403;17.13;49.94;99709.57
405;17.13;49.96;99720.19
406;17.12;49.96;99713.23
408;17.12;49.99;99715.88
410;17.11;50.00;99714.24
411;17.11;50.01;99716.07
413;17.09;50.06;99716.28
414;17.09;50.06;99718.94
416;17.09;50.08;99726.07
417;17.09;50.09;99723.42
419;17.08;50.11;99721.77
420;17.07;50.11;99726.25
422;17.07;50.12;99731.56
423;17.06;50.15;99719.30
425;17.06;50.15;99719.30
427;17.06;50.18;99719.30
428;17.04;50.17;99721.32
430;17.04;50.21;99723.97
431;17.04;50.22;99716.00
433;17.04;50.24;99715.19
434;17.03;50.26;99718.85
436;17.03;50.26;99716.19
437;17.01;50.28;99721.67
439;17.01;50.28;99715.55
440;17.01;50.28;99723.50
442;17.00;50.28;99719.24
444;16.99;50.31;99721.07
445;16.99;50.32;99718.42
447;16.98;50.35;99724.73
448;16.98;50.37;99716.77
450;16.98;50.39;99719.42
451;16.97;50.42;99720.42
453;16.96;50.42;99718.78
454;16.96;50.45;99721.43
456;16.96;50.46;99725.91
457;16.93;50.49;99719.97
459;16.93;50.52;99719.14
460;16.92;50.54;99718.32
462;16.92;50.56;99715.67
464;16.92;50.58;99713.02
465;16.92;50.60;99722.80
467;16.91;50.61;99723.81
468;16.91;50.60;99721.16
470;16.91;50.63;99729.11
471;16.90;50.65;99717.68
473;16.90;50.67;99719.50
474;16.88;50.68;99719.72
476;16.89;50.69;99723.20
477;16.89;50.70;99717.89
479;16.88;50.71;99727.67
481;16.88;50.71;99716.25
482;16.87;50.73;99717.25
484;16.87;50.75;99720.72
485;16.87;50.76;99719.90
487;16.87;50.78;99725.21
488;16.86;50.81;99720.91
490;16.86;50.81;99728.86
491;16.86;50.84;99721.74
493;16.85;50.85;99725.39
494;16.85;50.88;99725.39
496;16.85;50.88;99727.21
497;16.84;50.90;99725.57
499;16.83;50.93;99721.27
501;16.83;50.93;99726.57
502;16.83;50.97;99726.57
504;16.83;50.98;99723.92
505;16.81;51.00;99720.63
507;16.82;51.02;99724.92
508;16.81;51.01;99717.97
510;16.80;51.02;99725.11
511;16.80;51.03;99727.76
513;16.79;51.03;99722.67
514;16.80;51.06;99718.99
516;16.80;51.04;99729.59
518;16.77;51.02;99720.20
519;16.77;51.04;99725.50
521;16.77;51.07;99722.85
522;16.77;51.08;99716.72
524;16.77;51.10;99719.38
525;16.75;51.13;99716.90
527;16.75;51.15;99724.86
528;16.76;51.17;99718.55
530;16.75;51.19;99719.56
531;16.73;51.19;99718.91
533;16.75;51.19;99716.08
534;16.74;51.21;99720.57
536;16.73;51.21;99718.91
538;16.75;51.20;99716.08
539;16.74;51.22;99723.21
541;16.74;51.22;99727.69
542;16.73;51.23;99724.22
544;16.73;51.24;99723.39
545;16.73;51.25;99729.52
547;16.73;51.26;99728.69
548;16.72;51.30;99724.39
550;16.72;51.31;99719.10
551;16.71;51.31;99726.22
553;16.71;51.32;99728.05
555;16.71;51.33;99728.05
556;16.70;51.35;99729.05
558;16.69;51.35;99732.74
559;16.69;51.39;99736.19
561;16.69;51.38;99735.39
562;16.68;51.39;99731.10
564;16.68;51.40;99715.19
565;16.67;51.42;99716.19
567;16.66;51.44;99712.72
568;16.67;51.46;99713.54
570;16.65;51.47;99715.55
571;16.66;51.49;99714.55
573;16.65;51.51;99726.15
575;16.64;51.51;99720.03
576;16.64;51.53;99721.85
578;16.65;51.53;99728.80
579;16.64;51.55;99719.21
581;16.63;51.56;99726.33
582;16.64;51.56;99724.50
584;16.63;51.57;99722.86
585;16.63;51.58;99726.33
587;16.62;51.57;99729.99
588;16.61;51.59;99723.00
590;16.61;51.60;99725.66
592;16.61;51.64;99724.83
593;16.60;51.64;99725.84
595;16.60;51.64;99729.32
596;16.59;51.68;99722.36
598;16.59;51.68;99722.36
599;16.58;51.71;99726.05
601;16.58;51.72;99730.53
602;16.57;51.73;99727.05
604;16.57;51.75;99727.05
605;16.56;51.77;99720.10
607;16.56;51.78;99717.46
609;16.55;51.80;99718.46
610;16.55;51.82;99723.75
612;16.54;51.84;99720.28
613;16.54;51.84;99725.58
615;16.54;51.86;99730.89
616;16.54;51.88;99722.11
618;16.54;51.90;99727.41
619;16.53;51.92;99723.11
621;16.52;51.92;99724.94
622;16.52;51.92;99722.28
624;16.51;51.95;99719.82
625;16.50;51.96;99724.29
627;16.50;51.96;99724.29
629;16.50;51.96;99723.47
630;16.49;51.99;99720.00
632;16.49;52.01;99727.94
633;16.48;52.02;99723.67
635;16.49;52.03;99719.17
636;16.49;52.03;99720.00
638;16.48;52.05;99721.03
639;16.49;52.03;99727.94
641;16.49;52.05;99727.13
642;16.49;52.04;99729.77
644;16.48;52.07;99720.21
646;16.47;52.08;99729.99
647;16.48;52.09;99730.81
649;16.46;52.10;99723.03
650;16.46;52.11;99722.21
652;16.45;52.12;99721.39
653;16.46;52.16;99728.33
655;16.46;52.14;99727.51
656;16.44;52.14;99725.03
658;16.45;52.16;99731.99
659;16.45;52.15;99724.03
661;16.44;52.16;99726.86
662;16.44;52.20;99722.39
664;16.44;52.21;99729.52
666;16.43;52.20;99720.74
667;16.43;52.22;99722.57
669;16.42;52.22;99724.39
670;16.42;52.23;99724.39
672;16.42;52.25;99724.39
673;16.42;52.26;99715.62
675;16.42;52.27;99718.27
676;16.41;52.27;99717.45
678;16.40;52.29;99718.46
679;16.41;52.32;99727.22
681;16.40;52.30;99729.05
683;16.40;52.31;99720.28
684;16.39;52.33;99722.10
686;16.39;52.35;99719.46
687;16.38;52.35;99720.49
689;16.38;52.38;99723.14
690;16.38;52.39;99727.61
692;16.37;52.40;99718.84
693;16.37;52.42;99726.78
695;16.37;52.43;99729.44
696;16.37;52.42;99723.32
698;16.36;52.44;99730.44
700;16.36;52.45;99733.09
701;16.35;52.46;99726.14
703;16.36;52.45;99721.66
704;16.35;52.47;99720.02
706;16.35;52.48;99723.49
707;16.34;52.48;99716.55
709;16.35;52.49;99725.32
